Mots,Effectif,Longueur,Partie
porte-voix,4,10,1
pleins,2,6,1
front,5,5,1
cage,17,4,1
n'avance,1,8,1
l'inviter,1,9,1
inutiles,2,8,1
d'ordinaire,1,11,1
échines,2,8,1
désolée,1,9,1
s'avisent,1,9,1
fermaient,2,9,1
prends-la,1,9,1
passaient,6,9,1
tuer,1,4,1
n'amenait,1,9,1
bouillait,1,9,1
berlines,29,8,1
lisait,2,6,1
l'accident,1,10,1
rues,1,4,1
d'eau,6,5,1
inquiétante,1,12,1
n'avaient,7,9,1
là-dedans,2,10,1
oui,10,3,1
fraternelle,1,11,1
délié,1,7,1
l'amende,1,8,1
limpidité,1,10,1
panier,2,6,1
Blanchisseuse,1,13,1
lâchée,1,8,1
cesse,6,5,1
expliquer,1,9,1
néant,1,6,1
inondait,1,8,1
tenta,2,5,1
servir,1,6,1
douter,2,6,1
Lydie,7,5,1
s'écrasait,1,11,1
bougé,1,6,1
grossièreté,1,13,1
siens,1,5,1
remise,1,6,1
habitait,1,8,1
trouvait,14,8,1
Hein,6,4,1
l'échappement,2,14,1
éboulement,2,11,1
hocher,1,6,1
sourit,1,6,1
Pierronne,4,9,1
causa,1,5,1
glissée,1,8,1
arrivait,6,8,1
cause,3,5,1
dévalaient,1,11,1
sentît,1,7,1
palier,2,6,1
furet,1,5,1
d'amoureux,1,10,1
évitait,1,8,1
ronflement,1,10,1
flamme,2,6,1
cribleuse,1,9,1
nuit,24,4,1
bienvenue,1,9,1
heurt,1,5,1
temps,8,5,1
crachant,1,8,1
que,196,3,1
pendant,13,7,1
d'un,93,4,1
témoignait,1,11,1
qui,184,3,1
mares,2,5,1
oeil,3,4,1
Viens,2,5,1
tenant,2,6,1
voracité,1,9,1
Voyez,1,5,1
s'approchait,1,12,1
abominables,1,11,1
midi,2,4,1
phrases,2,7,1
route,5,5,1
moralité,1,9,1
obstacle,1,8,1
ajouter,2,7,1
briquets,2,8,1
quelqu'un,3,9,1
s'oubliait,1,10,1
dernière,8,9,1
complète,2,9,1
enfer,2,5,1
consulté,1,9,1
devenait,7,8,1
prénom,1,7,1
s'approchant,1,12,1
ruisselait,3,10,1
sucrerie,3,8,1
année,1,6,1
Rien,1,4,1
celui,2,5,1
permettre,1,9,1
poing,2,5,1
trempé,2,7,1
locataire,1,9,1
tachait,3,7,1
gamins,2,6,1
gêné,3,6,1
achevé,1,7,1
grandissant,1,11,1
lointains,1,9,1
hâtèrent,1,10,1
malpropre,1,9,1
méchamment,1,11,1
lourds,1,6,1
ronflements,1,11,1
malignité,1,10,1
découragé,1,11,1
bois,25,4,1
abrégeaient,1,12,1
placide,2,7,1
anciens,1,7,1
courtes,1,7,1
ravalant,1,8,1
freineur,2,8,1
S'ils,2,5,1
bleu,2,4,1
manche,2,6,1
refaire,1,7,1
accablé,1,8,1
ballants,1,8,1
roche,13,5,1
honnête,1,8,1
trempait,3,8,1
ronflait,1,8,1
apercevant,1,10,1
s'arrêter,3,10,1
Bientôt,4,8,1
savait,7,6,1
posant,1,6,1
pelle,5,5,1
regarda,9,7,1
L'enfant,1,8,1
entêté,1,8,1
regarde,1,7,1
étouffé,1,9,1
formaient,1,9,1
soixante-sept,1,13,1
jurer,1,5,1
débattre,1,9,1
d'agir,1,6,1
malade,1,6,1
noires,6,6,1
râteaux,1,8,1
Est-il,1,6,1
blanchissait,1,12,1
deviné,1,7,1
Pourtant,5,8,1
années,3,7,1
brusque,3,7,1
bec,1,3,1
détiraient,1,11,1
derniers,1,8,1
visiter,1,7,1
bordée,1,7,1
trente,7,6,1
traversin,2,9,1
indistinct,1,10,1
gigotait,1,8,1
torrent,1,7,1
encore,37,6,1
cinquante,5,9,1
Par,2,3,1
Pas,5,3,1
prisonnier,1,10,1
ramasser,1,8,1
déluge,1,7,1
désespéré,2,12,1
compartiments,1,13,1
terreux,1,7,1
immobilités,1,12,1
faut,4,4,1
amarrés,1,8,1
faux,1,4,1
séparaient,3,11,1
allongea,2,8,1
border,1,6,1
Avant,1,5,1
hochait,3,7,1
tromper,1,7,1
jaune,5,5,1
d'y,1,3,1
éprouvé,1,9,1
paquet,5,6,1
marais,3,6,1
curé,2,5,1
ruisseau,1,8,1
approuva,1,8,1
soufflaient,3,11,1
revoyait-il,1,11,1
tranches,1,8,1
rébellion,1,10,1
singe,1,5,1
mis,6,3,1
fichez,2,6,1
mit,6,3,1
inconsciemment,1,14,1
fente,2,5,1
salle,18,5,1
regard,6,6,1
crosse,1,6,1
montant,1,7,1
centre,2,6,1
houille,19,7,1
bouteilles,1,10,1
couche,4,6,1
emplissait,1,10,1
bégayait,2,9,1
Très,3,5,1
là-haut,3,8,1
fluette,1,7,1
raidissant,1,10,1
maintenant,8,10,1
nous,26,4,1
mépris,1,7,1
héréditaires,1,14,1
poussiéreuses,1,14,1
n'empêchera,1,12,1
lames,2,5,1
kilogrammes,2,11,1
schistes,2,8,1
disputé,1,8,1
placement,1,9,1
douce,1,5,1
d'adresse,1,9,1
craquait,2,8,1
guetter,1,7,1
béguin,5,7,1
querelles,1,9,1
face,16,4,1
insoucieux,1,10,1
parut,6,5,1
relevée,1,8,1
rageusement,2,11,1
nommé,1,6,1
arrêta,1,7,1
laine,5,5,1
enfonçait,2,10,1
retournaient,1,12,1
brillèrent,1,11,1
noire,10,5,1
ferais,1,6,1
grelottante,1,11,1
embranchement,1,13,1
ferrailles,2,10,1
membres,9,7,1
trompait,1,8,1
furieusement,1,12,1
froid,14,5,1
embroussaillaient,1,17,1
grelottants,1,11,1
pierres,4,7,1
noirs,5,5,1
rouge,5,5,1
garantir,1,8,1
passe,1,5,1
rougi,1,5,1
passa,2,5,1
remua,1,5,1
sourire,2,7,1
connaître,2,10,1
s'embarrassait,1,14,1
rase,3,4,1
noir,19,4,1
agrandi,1,7,1
disaient-ils,2,12,1
flanquée,1,9,1
Lorsqu'il,2,9,1
marteau,4,7,1
plantez,1,7,1
gronder,2,7,1
n'étant,1,8,1
manquent,1,8,1
Moi,4,3,1
Courage,1,7,1
persiennes,2,10,1
Mon,1,3,1
libre,4,5,1
Chaval,19,6,1
molle,1,5,1
courir,1,6,1
désirait,1,9,1
lancé,1,6,1
Midi,1,4,1
beau,4,4,1
qu'elles,1,8,1
l'épaules,1,10,1
trouver,5,7,1
malaise,3,7,1
directement,2,11,1
manquant,2,8,1
moquât,1,7,1
donné,1,6,1
vidait,1,6,1
rudement,2,8,1
Forges,3,6,1
outils,4,6,1
connais,2,7,1
partie,4,6,1
présenta,1,9,1
ouverte,6,7,1
gras,4,4,1
uniformes,1,9,1
recommença,2,11,1
partir,4,6,1
partis,1,6,1
disait-il,1,9,1
Impossible,1,10,1
volantes,1,8,1
ouverts,3,7,1
ravagé,1,7,1
ogre,1,4,1
L'unique,1,8,1
dimanches,1,9,1
prises,2,6,1
d'aérage,3,9,1
pouvait,16,7,1
beffroi,5,7,1
subir,1,5,1
l'imitèrent,1,12,1
grosse,10,6,1
jurait,3,6,1
souterraine,2,11,1
maigre,5,6,1
robinet,2,7,1
rejoindre,1,9,1
s'adressant,1,11,1
craché,1,7,1
portent,2,7,1
fainéante,2,10,1
closes,1,6,1
repris,7,6,1
reprit,14,6,1
preuve,2,6,1
épaules,17,8,1
étudier,1,8,1
ébouler,1,8,1
pieds,16,5,1
devenaient,2,10,1
relâche,4,8,1
pousses,1,7,1
L'idée,1,7,1
poinçonnée,1,12,1
blocs,1,5,1
paya,1,4,1
chemin,9,6,1
abattu,1,6,1
fainéants,2,10,1
regardant,3,9,1
va-t-il,1,7,1
giflant,1,7,1
emballer,1,8,1
même,32,5,1
tenu,2,4,1
Hoton,1,5,1
rouges,6,6,1
gifler,1,6,1
promenait,1,9,1
remontée,1,9,1
diamètre,1,9,1
voilés,1,7,1
tournée,1,8,1
Direction,1,9,1
treillages,1,10,1
rendirent,1,9,1
hésita,1,7,1
acheter,1,7,1
attaquer,1,8,1
certaines,1,9,1
passerelles,2,11,1
brutale,1,7,1
colères,1,8,1
hérissé,1,9,1
mariée,1,7,1
tiers,1,5,1
centaines,1,9,1
instant,16,7,1
barrette,3,8,1
déblatérer,1,12,1
viande,3,6,1
la,700,2,1
accrochage,2,10,1
conclut,2,7,1
l'épaule,1,9,1
Où,2,3,1
manquaient,1,10,1
Goutte,1,6,1
charme,1,6,1
l'excitaient,1,12,1
grondements,2,11,1
l'aînée,1,9,1
réduira,1,8,1
saillir,1,7,1
ll,1,2,1
réduire,2,8,1
venu,2,4,1
vent,16,4,1
relevant,1,8,1
vermine,1,7,1
Leurs,2,5,1
vitré,1,6,1
fâche,1,6,1
tressaillir,1,11,1
ce,69,2,1
fâcha,2,6,1
sablant,1,7,1
glacé,4,6,1
flairer,1,7,1
trouvée,2,8,1
lenteur,3,7,1
seuil,1,5,1
garde,2,5,1
Enfin,12,5,1
mouchoir,1,8,1
caverne,2,7,1
mâchait,1,8,1
épouvante,1,10,1
vieillard,3,9,1
Chacun,2,6,1
centimètres,3,12,1
sortirait,1,9,1
frêle,1,6,1
cent,10,4,1
très,12,5,1
traversèrent,1,13,1
reculé,1,7,1
attends,1,7,1
tiens,1,5,1
vivant,1,6,1
retenaient,1,10,1
flanc,5,5,1
choses,7,6,1
grasse,1,6,1
refusée,1,8,1
croisement,1,10,1
massacrait,1,10,1
l'écume,1,8,1
trente-huit,1,11,1
restant,1,7,1
arrachant,1,9,1
profondes,2,9,1
couloirs,1,8,1
accident,1,8,1
larmes,1,6,1
continuelle,2,11,1
eut,18,3,1
cou,5,3,1
d'enfant,1,8,1
balayer,2,7,1
méfiant,1,8,1
ployé,1,6,1
soufflant,3,9,1
sautait,2,7,1
peuplée,1,8,1
retenir,1,7,1
ahuri,1,5,1
d'Alzire,2,8,1
hardes,1,6,1
mené,1,5,1
sucra,1,5,1
j'avais,2,7,1
revint,3,6,1
franchissant,1,12,1
riche,2,5,1
C'étaient,2,10,1
au,131,2,1
ombre,2,5,1
lassitude,1,9,1
hésitation,2,11,1
va,3,2,1
taupe,1,5,1
fonctionne,1,10,1
défilaient,1,11,1
boite,1,5,1
épaisses,1,9,1
buvant,1,6,1
tendit,1,6,1
chapeau,2,7,1
demi,1,4,1
contenait,1,9,1
partout,4,7,1
bleuâtres,1,10,1
vu,4,2,1
l'étroite,1,10,1
boisé,1,6,1
donnait,11,7,1
serra,1,5,1
vase,1,4,1
conserve,1,8,1
après-midi,1,11,1
frémissant,2,11,1
lieues,2,6,1
tristesse,1,9,1
rejeta,1,6,1
parti,7,5,1
quittes,1,7,1
délier,1,7,1
souhaitais,1,10,1
charronnage,1,11,1
fauchée,1,8,1
parts,1,5,1
Pendant,5,7,1
lumière,1,8,1
s'impatienta,1,12,1
l'embauchage,1,12,1
verni,1,5,1
une,225,3,1
préoccupée,1,12,1
l'infini,1,8,1
sifflaient,1,10,1
bourrée,1,8,1
fumeux,2,6,1
ronds,1,5,1
faces,1,5,1
suivie,1,6,1
tournait,3,8,1
croissante,1,10,1
sauter,1,6,1
jetées,1,7,1
avalait,1,7,1
demeurée,1,9,1
essuyé,1,7,1
injures,1,7,1
N'est-ce,1,8,1
moyen,1,5,1
pourquoi,1,8,1
bétail,2,7,1
suivit,4,6,1
laisseriez,1,10,1
surveillant,2,11,1
courant,4,7,1
usines,1,6,1
retard,1,6,1
appela,1,6,1
l'asphyxie,1,10,1
chargeait,1,9,1
timbre,2,6,1
fila,1,4,1
s'enroulaient,1,13,1
saletés,1,8,1
As-tu,1,5,1
embarcadère,1,12,1
étroite,1,8,1
Faut,4,4,1
branle,2,6,1
appels,1,6,1
entaille,1,8,1
demeurait,2,9,1
actionnaires,1,12,1
bandes,2,6,1
Surtout,1,7,1
buvait,3,6,1
s'entête,1,9,1
bâtiment,2,9,1
fausse,1,6,1
cita,1,4,1
poitrines,2,9,1
rivelaines,3,10,1
moments,3,7,1
amabilité,1,10,1
rauque,1,6,1
crier,2,5,1
sources,1,7,1
batteries,2,9,1
s'arc-bouter,1,12,1
querelle,2,8,1
apprendrait,1,11,1
tombait,7,7,1
prenaient,2,9,1
oubliée,1,8,1
femme,11,5,1
humide,2,6,1
l'arrêter,1,10,1
Venez,1,5,1
tapant,1,6,1
répondait,1,10,1
politique,1,9,1
éprouvait,4,10,1
vida,1,4,1
instruction,1,11,1
verrait,1,7,1
vide,6,4,1
remettaient,2,11,1
prît,1,5,1
souillés,1,9,1
l'avait,5,7,1
produisaient,1,12,1
retombés,1,9,1
réguliers,3,10,1
barbouillée,1,12,1
pied,3,4,1
dimanche,3,8,1
osant,1,5,1
sonnant,2,7,1
ensuite,4,7,1
solides,1,7,1
soufflées,1,10,1
gaillard,3,8,1
tenté,1,6,1
ayant,4,5,1
enduits,2,7,1
réservée,1,10,1
collée,1,7,1
enfila,1,6,1
volaient,2,8,1
lueurs,4,6,1
pensée,2,7,1
fendillaient,1,12,1
allumé,1,7,1
l'aristo,1,8,1
l'empoigna,1,10,1
s'appelait,1,10,1
barrait,1,7,1
bâtiments,4,10,1
sages,1,5,1
prier,1,5,1
embarque,1,8,1
crise,2,5,1
calant,1,6,1
premiers,1,8,1
s'accroupit,1,11,1
superstitieuse,1,14,1
brûlant,1,8,1
autorité,1,9,1
haie,1,4,1
celle,1,5,1
tremper,1,7,1
fenêtre,2,8,1
mâchoires,2,10,1
temps-là,1,9,1
Toute,1,5,1
d'homme,1,7,1
comptoir,1,8,1
secondaires,1,11,1
inquiétants,2,12,1
recouvert,1,9,1
débris,1,7,1
pourrions,1,9,1
d'hiver,1,7,1
murs,7,4,1
l'horizon,4,9,1
dégénérer,1,12,1
terres,3,6,1
pourvu,1,6,1
est,20,3,1
avenue,1,6,1
Monsieur,1,8,1
communes,1,8,1
vertes,1,6,1
mines,1,5,1
honteux,1,7,1
aplatis,1,7,1
Veux-tu,2,7,1
passion,1,7,1
quinze,6,6,1
morceau,2,7,1
trous,2,5,1
bosses,2,6,1
glacial,1,7,1
avoir,23,5,1
sacrée,1,7,1
l'Homme,2,7,1
terre,26,5,1
allumaient,1,10,1
souffle,2,7,1
jaillissement,1,13,1
révoltée,1,10,1
détendirent,1,12,1
Un,28,2,1
calmait,1,7,1
boueux,1,6,1
talus,1,5,1
claqua,1,6,1
détachant,1,10,1
combattu,1,8,1
serrer,1,6,1
finirait,2,8,1
rapporté,1,9,1
croisèrent,1,11,1
renflé,1,7,1
raccommodeurs,1,13,1
paresseux,1,9,1
cuites,2,6,1
augmentait,2,10,1
hier,2,4,1
traversait,3,10,1
sortie,1,6,1
secondaire,1,10,1
jetons,1,6,1
ouvrit,3,6,1
chômait,1,8,1
s'effaraient,1,12,1
retournée,1,10,1
pourtant,6,8,1
renverser,1,9,1
souvenirs,1,9,1
aïeul,1,6,1
restait,14,7,1
tartine,3,7,1
bouger,1,6,1
champ,1,5,1
sortirent,1,9,1
genièvre,1,9,1
démangeaisons,1,14,1
nommer,1,6,1
tabernacle,1,10,1
roulaient,2,9,1
serrée,2,7,1
payait,2,6,1
revenu,1,6,1
dois,2,4,1
toutes,11,6,1
croissait,1,9,1
tasse,1,5,1
bouffées,1,9,1
prononcer,1,9,1
paiera,1,6,1
inégal,1,7,1
vas,2,3,1
blé,2,4,1
l'odeur,1,7,1
Toutes,1,6,1
chômage,2,8,1
courte,2,6,1
disette,1,7,1
simplement,2,10,1
leçon,1,6,1
tiédeur,2,8,1
s'ils,3,5,1
coke,4,4,1
Des,12,3,1
d'herbe,2,7,1
vieille,5,7,1
but,2,3,1
galibot,3,7,1
empourpré,1,10,1
construction,1,12,1
humain,1,6,1
gain,1,4,1
courts,1,6,1
tirant,1,6,1
eau,3,3,1
plaisantant,4,11,1
êtes,4,5,1
emportaient,1,11,1
baiser,3,6,1
places,2,6,1
petits-fils,1,11,1
immense,1,7,1
calmée,1,7,1
examinant,1,9,1
déblais,1,8,1
parois,1,6,1
s'engager,1,9,1
suffira,1,7,1
allonger,1,8,1
comprît,1,8,1
ramassaient,1,11,1
vivante,1,7,1
clouée,1,7,1
n'attendait,1,11,1
entendu,2,7,1
gonflait,1,8,1
Longue,1,6,1
traînard,1,9,1
sein,1,4,1
menaçante,1,10,1
accusait,2,8,1
voulons,1,7,1
secouer,2,7,1
roulant,2,7,1
parvenait,1,9,1
chercher,3,8,1
dure,4,4,1
pic,3,3,1
paternellement,1,14,1
dura,2,4,1
revanche,1,8,1
excité,1,7,1
Philomène,3,10,1
proprement,1,10,1
Lui,7,3,1
l'enfance,1,9,1
lutte,1,5,1
saigner,1,7,1
aujourd'hui,4,11,1
s'exclamait,1,11,1
monter,7,6,1
galibots,3,8,1
Méfie-toi,1,10,1
terrain,1,7,1
l'ouvrage,1,9,1
seul,9,4,1
l'impératrice,1,14,1
chemise,9,7,1
longueurs,1,9,1
pitié,1,6,1
accompagnées,1,13,1
cribleuses,2,10,1
s'enfoncent,1,11,1
pesamment,1,9,1
s'allongeait,1,12,1
jusque-là,1,10,1
dresser,2,7,1
complaisamment,1,14,1
quilles,1,7,1
d'incendie,1,10,1
vêtements,7,10,1
compliquées,2,12,1
saisie,1,6,1
l'est,1,5,1
quatre-vingts,1,13,1
havage,1,6,1
fois,15,4,1
raidis,1,6,1
l'espoir,1,8,1
chance,1,6,1
bruits,2,6,1
empêcher,1,9,1
débouchèrent,1,14,1
soudaine,1,8,1
posé,2,5,1
raidie,1,6,1
saisit,1,6,1
trouant,1,7,1
qu'on,31,5,1
gardent,1,7,1
durer,1,5,1
saisir,2,6,1
rentrerait,1,10,1
plutôt,2,7,1
père,24,5,1
pestilence,1,10,1
rudesse,1,7,1
d'obéissance,1,13,1
niveau,1,6,1
désignait,2,10,1
cessaient,1,9,1
inconnu,2,7,1
soulevait,2,9,1
morne,2,5,1
s'éveillait,1,12,1
pension,1,7,1
là,24,3,1
petiot-là,1,10,1
tonnes,1,6,1
tatoués,1,8,1
parole,4,6,1
boutique,2,8,1
